2022-10-23 14:49:42,19917,38402425,37520044,1.16,782,16841,597351582,121265728,71845730,15972750,112838440,30417829,9853745853,569237925,70063469,4788739,9883020294,4159145,4423712291,3990605,8244875,8274727
2022-10-23 14:49:46,18732,31839218,32161642,1.14,533,16562,564535876,111012311,64349098,14605402,108832092,29136192,9738110690,560764542,71011741,4796343,10245814156,3953502,4760449397,4108101,7587240,9045733
2022-10-23 14:49:50,19905,29916811,32490740,1.18,499,14782,604079001,116295743,64565249,14693585,115618789,30574607,10071334225,581873979,69841283,4787934,9721345300,3873585,4315417263,3947609,7528428,8485440
2022-10-23 14:49:55,20978,33290281,33024952,1.17,657,22467,636960916,125937129,72338628,15873873,112188099,29370915,10711335308,568217860,67492382,4626132,9726021543,3852962,4341810756,3977192,7547380,8625593
2022-10-23 14:49:59,20715,33920430,33710873,1.15,609,17597,608709919,122115113,69913246,15407514,108740312,29730186,9679437441,557850753,68646221,4835267,9926093686,3996910,4067018383,3809767,7903120,7371103
2022-10-23 14:50:03,21224,36552583,37158701,1.17,766,16478,638538925,127306767,72775039,15723551,114676125,31015901,10030249749,578427100,69681622,4681071,9882294266,4048487,3920056020,3727861,7117242,7417382
2022-10-23 14:50:07,20597,33263787,33988909,1.16,635,11228,654334081,129156143,72103359,15785260,112439062,30341613,10002907293,572888786,69173075,4676359,10224121146,3985820,4187925199,4146740,7315510,7627594
2022-10-23 14:50:12,20435,35983067,34563027,1.15,621,10554,634923797,127282136,73429438,16319574,102250728,27991195,9293630940,534850997,67369909,4627066,9419745509,3857249,3842583185,3575557,7825567,6481550
2022-10-23 14:50:16,19536,31922687,32369193,1.09,1104,14238,596904623,120365725,65873542,14346322,106617191,28176328,10719185412,551719625,66309028,4510197,9247465336,3708843,4058012213,3660058,7903053,6289779
2022-10-23 14:50:20,18284,31763592,31536846,1.12,944,16108,550659917,111676879,63438308,14452784,103524087,28537967,9266522132,534442465,68737451,4595063,9528801878,3802271,4270301205,3821925,7206328,7901302
2022-10-23 14:50:24,18486,34675686,34823676,1.12,1034,20236,618581059,124352183,68399741,14995299,97268474,26473555,8740995057,505463073,68382377,4550674,9421900997,3534027,4162596743,3810421,7054356,7744650
2022-10-23 14:50:29,18052,34623102,33392591,1.08,991,9060,579726239,122601769,68664082,14890681,118680223,28495521,9246638254,550463812,72629046,5030564,10272478087,3939753,4405814523,3925254,7863667,7460989
2022-10-23 14:50:33,18551,31467539,31990579,1.08,1120,11601,602023761,122135501,66247286,14604506,104906157,28665645,9365628771,541276369,64242892,4697402,8533845649,3578813,4124171780,3788026,7693133,6939402
2022-10-23 14:50:37,20089,32764828,35350038,1.11,806,11063,603122446,117055406,65036797,14653011,110606496,29624652,10935542147,565914391,67975921,4711056,9470074285,3997894,3672832506,3461903,6965663,6222692
