2022-10-24 09:01:30,0.762
2022-10-24 09:01:32,0.758333
2022-10-24 09:01:35,0.767333
2022-10-24 09:01:37,0.752667
2022-10-24 09:01:39,0.753
2022-10-24 09:01:42,0.752333
2022-10-24 09:01:44,0.747667
2022-10-24 09:01:47,0.771333
2022-10-24 09:01:49,0.748667
2022-10-24 09:01:52,0.752333
2022-10-24 09:01:54,0.757333
2022-10-24 09:01:57,0.767667
2022-10-24 09:01:59,0.766667
2022-10-24 09:02:02,0.768
2022-10-24 09:02:04,0.782333
2022-10-24 09:02:07,0.770667
2022-10-24 09:02:09,0.767333
2022-10-24 09:02:12,0.779333
2022-10-24 09:02:14,0.758
2022-10-24 09:02:17,0.771667
2022-10-24 09:02:19,0.795333
2022-10-24 09:02:22,0.803
2022-10-24 09:02:24,0.793333
2022-10-24 09:02:27,0.803667
2022-10-24 09:02:29,0.796333
2022-10-24 09:02:32,0.788333
2022-10-24 09:02:35,0.791667
2022-10-24 09:02:37,0.792
2022-10-24 09:02:40,0.799667
2022-10-24 09:02:42,0.802667
2022-10-24 09:02:45,0.801
2022-10-24 09:02:48,0.801667
2022-10-24 09:02:50,0.796
2022-10-24 09:02:53,0.792667
2022-10-24 09:02:55,0.795333
2022-10-24 09:02:58,0.798333
2022-10-24 09:03:00,0.785667
2022-10-24 09:03:03,0.786667
2022-10-24 09:03:06,0.792333
2022-10-24 09:03:08,0.779333
2022-10-24 09:03:11,0.796333
2022-10-24 09:03:13,0.783
2022-10-24 09:03:16,0.791667
2022-10-24 09:03:18,0.786
2022-10-24 09:03:21,0.808333
2022-10-24 09:03:24,0.805
2022-10-24 09:03:26,0.797333
2022-10-24 09:03:29,0.786
2022-10-24 09:03:31,0.791
2022-10-24 09:03:34,0.8
2022-10-24 09:03:36,0.81
2022-10-24 09:03:39,0.785
2022-10-24 09:03:42,0.811
2022-10-24 09:03:44,0.794667
2022-10-24 09:03:47,0.792333
2022-10-24 09:03:49,0.799
2022-10-24 09:03:52,0.799333
2022-10-24 09:03:54,0.802
2022-10-24 09:03:57,0.800667
2022-10-24 09:04:00,0.791667
2022-10-24 09:04:02,0.803333
2022-10-24 09:04:05,0.795667
2022-10-24 09:04:07,0.787
2022-10-24 09:04:10,0.798333
2022-10-24 09:04:12,0.782
2022-10-24 09:04:15,0.799333
2022-10-24 09:04:18,0.794
2022-10-24 09:04:20,0.792333
2022-10-24 09:04:23,0.799333
2022-10-24 09:04:25,0.782333
2022-10-24 09:04:28,0.797667
2022-10-24 09:04:30,0.803
2022-10-24 09:04:33,0.81
2022-10-24 09:04:36,0.795333
2022-10-24 09:04:38,0.794
2022-10-24 09:04:41,0.801333
2022-10-24 09:04:43,0.785667
2022-10-24 09:04:46,0.797
2022-10-24 09:04:49,0.804
2022-10-24 09:04:51,0.787667
2022-10-24 09:04:54,0.793667
2022-10-24 09:04:56,0.791
2022-10-24 09:04:59,0.796
2022-10-24 09:05:01,0.789333
2022-10-24 09:05:04,0.805667
2022-10-24 09:05:07,0.791333
2022-10-24 09:05:09,0.803667
2022-10-24 09:05:12,0.802333
2022-10-24 09:05:14,0.793333
2022-10-24 09:05:17,0.787667
2022-10-24 09:05:19,0.783667
2022-10-24 09:05:22,0.795333
2022-10-24 09:05:25,0.797
2022-10-24 09:05:27,0.801667
2022-10-24 09:05:30,0.792333
2022-10-24 09:05:32,0.789
2022-10-24 09:05:35,0.805333
2022-10-24 09:05:37,0.79
2022-10-24 09:05:40,0.805333
2022-10-24 09:05:43,0.793
2022-10-24 09:05:45,0.801333
2022-10-24 09:05:48,0.813
2022-10-24 09:05:50,0.796667
2022-10-24 09:05:53,0.806333
2022-10-24 09:05:56,0.794333
2022-10-24 09:05:58,0.793333
2022-10-24 09:06:01,0.798
2022-10-24 09:06:03,0.79
2022-10-24 09:06:06,0.802667
2022-10-24 09:06:08,0.790333
2022-10-24 09:06:11,0.792333
2022-10-24 09:06:14,0.792
2022-10-24 09:06:16,0.795667
2022-10-24 09:06:19,0.787333
2022-10-24 09:06:21,0.801667
2022-10-24 09:06:24,0.800667
2022-10-24 09:06:26,0.810333
2022-10-24 09:06:29,0.797667
2022-10-24 09:06:32,0.797
2022-10-24 09:06:34,0.811
2022-10-24 09:06:37,0.793
2022-10-24 09:06:39,0.799333
2022-10-24 09:06:42,0.785333
2022-10-24 09:06:45,0.799667
2022-10-24 09:06:47,0.787333
2022-10-24 09:06:50,0.795667
2022-10-24 09:06:52,0.793333
2022-10-24 09:06:55,0.801333
2022-10-24 09:06:57,0.803
2022-10-24 09:07:00,0.794667
2022-10-24 09:07:03,0.783667
2022-10-24 09:07:05,0.808333
2022-10-24 09:07:08,0.788
2022-10-24 09:07:10,0.793667
2022-10-24 09:07:13,0.808
2022-10-24 09:07:15,0.8
2022-10-24 09:07:18,0.813333
2022-10-24 09:07:21,0.804
2022-10-24 09:07:23,0.791667
2022-10-24 09:07:26,0.808333
2022-10-24 09:07:28,0.799667
2022-10-24 09:07:31,0.793667
2022-10-24 09:07:34,0.796333
2022-10-24 09:07:36,0.797
2022-10-24 09:07:39,0.807
2022-10-24 09:07:41,0.796333
2022-10-24 09:07:44,0.807333
2022-10-24 09:07:47,0.813333
2022-10-24 09:07:49,0.800667
2022-10-24 09:07:52,0.801667
2022-10-24 09:07:54,0.798667
2022-10-24 09:07:57,0.793
2022-10-24 09:08:00,0.810667
2022-10-24 09:08:02,0.803
2022-10-24 09:08:05,0.797333
2022-10-24 09:08:07,0.820333
2022-10-24 09:08:10,0.796333
2022-10-24 09:08:13,0.811667
2022-10-24 09:08:15,0.796
2022-10-24 09:08:18,0.797
2022-10-24 09:08:20,0.814333
2022-10-24 09:08:23,0.804
2022-10-24 09:08:26,0.802333
2022-10-24 09:08:28,0.809
2022-10-24 09:08:31,0.805667
2022-10-24 09:08:33,0.783
2022-10-24 09:08:36,0.800333
2022-10-24 09:08:39,0.792333
2022-10-24 09:08:41,0.812667
2022-10-24 09:08:44,0.796333
2022-10-24 09:08:46,0.792667
2022-10-24 09:08:49,0.799
2022-10-24 09:08:51,0.794
2022-10-24 09:08:54,0.793667
2022-10-24 09:08:57,0.793
2022-10-24 09:08:59,0.806333
2022-10-24 09:09:02,0.8
2022-10-24 09:09:04,0.793667
2022-10-24 09:09:07,0.801333
2022-10-24 09:09:09,0.783667
2022-10-24 09:09:12,0.808
2022-10-24 09:09:15,0.793333
2022-10-24 09:09:17,0.805
2022-10-24 09:09:20,0.802333
2022-10-24 09:09:22,0.794
2022-10-24 09:09:25,0.810667
2022-10-24 09:09:28,0.795667
2022-10-24 09:09:30,0.787667
2022-10-24 09:09:33,0.789
2022-10-24 09:09:35,0.793333
2022-10-24 09:09:38,0.814333
2022-10-24 09:09:41,0.8
2022-10-24 09:09:43,0.797667
2022-10-24 09:09:46,0.801
2022-10-24 09:09:48,0.797333
2022-10-24 09:09:51,0.802333
2022-10-24 09:09:53,0.808333
2022-10-24 09:09:56,0.8
2022-10-24 09:09:59,0.807667
2022-10-24 09:10:01,0.806
2022-10-24 09:10:04,0.806667
2022-10-24 09:10:06,0.802
2022-10-24 09:10:09,0.787667
2022-10-24 09:10:12,0.812
2022-10-24 09:10:14,0.806333
2022-10-24 09:10:17,0.808667
2022-10-24 09:10:19,0.795
2022-10-24 09:10:22,0.806
2022-10-24 09:10:25,0.798333
2022-10-24 09:10:27,0.800667
2022-10-24 09:10:30,0.807
2022-10-24 09:10:32,0.81
2022-10-24 09:10:35,0.805333
2022-10-24 09:10:38,0.797
2022-10-24 09:10:40,0.805
2022-10-24 09:10:43,0.797
2022-10-24 09:10:45,0.797
2022-10-24 09:10:48,0.803
2022-10-24 09:10:51,0.807
2022-10-24 09:10:53,0.795667
2022-10-24 09:10:56,0.81
2022-10-24 09:10:58,0.797333
2022-10-24 09:11:01,0.81
2022-10-24 09:11:04,0.804333
2022-10-24 09:11:06,0.797333
2022-10-24 09:11:09,0.803667
2022-10-24 09:11:11,0.806667
2022-10-24 09:11:14,0.817
2022-10-24 09:11:17,0.794
2022-10-24 09:11:19,0.796
2022-10-24 09:11:22,0.797667
2022-10-24 09:11:24,0.794
2022-10-24 09:11:27,0.796333
2022-10-24 09:11:30,0.803333
2022-10-24 09:11:32,0.797667
2022-10-24 09:11:35,0.807
2022-10-24 09:11:37,0.802667
2022-10-24 09:11:40,0.814333
2022-10-24 09:11:43,0.785667
2022-10-24 09:11:45,0.799
2022-10-24 09:11:48,0.815
2022-10-24 09:11:50,0.792333
2022-10-24 09:11:53,0.810667
2022-10-24 09:11:56,0.798667
2022-10-24 09:11:58,0.793667
2022-10-24 09:12:01,0.795333
2022-10-24 09:12:03,0.787
2022-10-24 09:12:06,0.819
2022-10-24 09:12:08,0.792667
2022-10-24 09:12:11,0.800333
2022-10-24 09:12:14,0.812
2022-10-24 09:12:16,0.799333
2022-10-24 09:12:19,0.819333
2022-10-24 09:12:22,0.816333
2022-10-24 09:12:24,0.827333
2022-10-24 09:12:27,0.826
2022-10-24 09:12:29,0.815667
2022-10-24 09:12:32,0.817333
2022-10-24 09:12:35,0.816667
2022-10-24 09:12:37,0.820667
2022-10-24 09:12:40,0.823667
2022-10-24 09:12:43,0.832
2022-10-24 09:12:45,0.809333
2022-10-24 09:12:48,0.828333
2022-10-24 09:12:51,0.819667
2022-10-24 09:12:53,0.819333
2022-10-24 09:12:56,0.823333
2022-10-24 09:12:59,0.835
2022-10-24 09:13:01,0.809667
2022-10-24 09:13:04,0.829333
2022-10-24 09:13:07,0.805667
2022-10-24 09:13:09,0.817333
2022-10-24 09:13:12,0.828667
2022-10-24 09:13:15,0.815333
2022-10-24 09:13:17,0.825
2022-10-24 09:13:20,0.833667
2022-10-24 09:13:23,0.828667
2022-10-24 09:13:25,0.817
2022-10-24 09:13:28,0.822
2022-10-24 09:13:31,0.816
