2022-10-24 09:01:53,20100,33576843,34125435,1.15,528,17522,587562160,117219863,67387331,15034567,112356319,30417587,9953975236,573823228,71829059,4822761,10085017017,3926997,4006482936,3674934,7494388,7653011
2022-10-24 09:01:58,20691,34932953,36475731,1.17,471,15230,641716041,125543367,71825948,16153544,110968136,30404462,9788353832,563977747,69042884,4684158,9931140619,3998743,3936650458,4004348,7404970,7274039
2022-10-24 09:02:02,21710,34738718,35468952,1.13,1036,37748,668728723,134813968,72317622,16510150,109406597,29389816,9708989286,559257528,67675480,4633592,9893200237,4085838,4020878999,4112271,7609442,7437765
2022-10-24 09:02:06,19908,35933127,33195213,1.14,376,10957,636470252,130817442,75077233,16690948,114276917,30695575,10009136842,576805647,68531396,4910899,9846995003,3762343,4362875635,4302055,7852828,8082651
2022-10-24 09:02:10,19345,33522891,32449875,1.14,542,14663,629918351,128751768,71420887,15890530,110215422,30108782,9847146266,565892244,65906801,4977134,9044317418,3612747,4451078940,4121592,8119415,8417642
2022-10-24 09:02:14,19366,35150336,34853104,1.16,580,16599,632506488,127693211,72493106,16447226,109966991,29967302,9854693705,567233428,66289512,5026178,8948933039,3750178,4199936817,3812785,7966036,7565865
2022-10-24 09:02:19,18429,32488800,32632749,1.10,590,15444,610767365,138232037,67981394,15662240,107535751,29287023,9358187244,540646204,63301090,4599243,8557711192,3443119,4303288275,4092802,8288137,7972740
2022-10-24 09:02:23,19802,33220963,33927192,1.12,638,17044,618550780,136336989,69770192,16107228,110343400,29931031,9528977017,551041858,66168435,4605450,9213294014,3791449,3940224560,3979473,7049343,7762184
2022-10-24 09:02:27,20327,32235388,32438559,1.12,784,13315,633287749,140561007,71061490,16276860,114940637,31229138,9673686043,561750606,69231548,4682231,9582761437,3875016,3860180239,3935813,7657632,7510772
2022-10-24 09:02:31,20053,34708528,34391262,1.12,622,15599,603996866,138135196,70308317,16207506,112297403,30779677,9622844909,555744441,69377387,4870598,9657537741,3946137,3751194183,3450204,7272762,7298454
2022-10-24 09:02:36,19495,32769508,33733114,1.12,594,14215,618162813,136868375,68767544,15782448,114687575,31039607,9750592049,563252297,69073093,4865414,9474360295,3932228,4133167743,3980723,7902958,8143761
2022-10-24 09:02:40,20629,33365518,33901446,1.11,759,26472,631089310,142199092,70355608,16392516,111379307,30159897,9626661527,555668904,66501185,4672336,9287450729,3704911,4462080193,4139136,7379677,9181723
2022-10-24 09:02:44,19212,31870132,31995221,1.11,558,14080,552698019,125932207,63862718,14645273,110124664,29966506,9444046393,545934136,69095320,4866462,9442917495,4060162,4212683390,3870930,6993620,9276608
2022-10-24 09:02:48,18214,30352877,30543604,1.12,707,15405,552153133,123929056,63856039,14654046,112189019,30563467,9547370515,551662228,71130620,5010584,9667423147,4010838,4214270358,3797931,8203647,8010332
2022-10-24 09:02:53,19142,32785070,32083308,1.12,551,16941,587828420,132379976,68434732,15954959,109779897,29905050,9459262302,547900808,69983933,4923136,9551333565,3715018,4225642083,3940435,7751509,8167712
2022-10-24 09:02:57,18037,32835147,33446448,1.14,539,19983,600490735,135673657,68185414,15719807,106678277,29127463,9150067671,529694066,70804781,4854702,9679198419,3921466,4210876583,3814840,8122469,7887951
2022-10-24 09:03:01,18672,33863409,32812944,1.12,620,15684,620001608,138691668,68623878,16002862,106278976,28464424,9039767991,523459806,70015965,4671273,9628350852,3854700,4214185328,3855943,7489950,8602307
2022-10-24 09:03:05,19157,35098897,34440427,1.14,509,16942,624755122,144853964,72396097,16942873,102513740,28089804,8765635433,507353621,71940431,4947048,9829300650,3981764,4252611829,3872470,7605389,8528906
2022-10-24 09:03:09,19274,34055066,34894425,1.13,662,22524,623993819,138321522,69771351,16434778,104276070,27801925,8817384727,512845638,70335627,4821179,9596983276,4008938,4179178330,3878224,7148075,8809639
2022-10-24 09:03:14,19004,34184283,33945829,1.13,609,17245,630751552,142203229,71772929,16624845,100916609,27425872,8584365482,498012979,71557106,4804531,9757720036,3822492,4297302395,4145192,7723145,9329836
2022-10-24 09:03:18,19115,35777008,37086356,1.14,952,16484,627216348,141252116,70231888,16197387,97610457,26400890,8390720517,487264035,68642194,4948853,9411759103,3785150,4187469895,3937748,7267523,8498500
2022-10-24 09:03:22,18735,34117768,35836769,1.13,470,13559,600899665,136462859,67479667,15973999,108739041,29790082,9362954573,540030773,66711342,5239820,8742052862,3840861,4223201796,3916842,7941096,8165904
2022-10-24 09:03:26,19133,30878414,31186359,1.13,572,14293,645828308,145274236,70444041,16041309,113675345,31307332,9709433677,560897515,65942679,5085243,8659339482,3689144,4196686539,3819696,7476898,8426490
2022-10-24 09:03:31,19436,33982196,33809110,1.12,521,13941,611532213,136644590,70376059,16120382,108622626,30056011,9465469640,546300571,64098482,4693425,8689112416,3638949,4162746020,4067187,7870996,7616911
2022-10-24 09:03:35,20250,33462203,34731125,1.13,609,17897,626998325,139672011,70205637,16183823,108098802,29588319,9379575818,542416187,68986177,4710214,9546690110,3762116,3955765251,4006660,7322528,7739790
2022-10-24 09:03:39,20059,32344189,31602383,1.10,797,15980,619791716,141569865,70743725,15732388,108505425,30144978,9363830238,541866293,70514495,4814968,9729572634,3904085,3757061976,3789715,7370548,7328546
2022-10-24 09:03:43,19530,34024352,35411759,1.13,679,14555,612899928,139025000,69122550,15819245,115149097,31596793,9733520143,562079044,68578248,4698363,9463681213,3950273,3829179148,3598898,6948278,7743644
2022-10-24 09:03:48,20995,34394409,34596704,1.14,550,14596,610727742,137487795,70379750,16020485,113159031,30583411,9627305243,555716021,66651751,4546547,9498746871,4066202,3979102967,3729942,6424931,8566921
2022-10-24 09:03:52,20680,33610374,33484969,1.11,597,16041,610209258,136981234,70450622,16124578,112238683,31037036,10077741324,558206494,73544606,5000201,9756450218,4040132,4238670217,3815589,7996059,8362012
2022-10-24 09:03:56,19067,31084108,33158436,1.13,595,19315,564398788,123986388,63380182,14881112,112187738,30197318,9614360952,555823586,68163663,4949059,9564600096,3875982,4188963186,3880690,7637032,8498564
2022-10-24 09:04:00,17708,30468128,30988778,1.10,639,12734,532457768,121663578,61757854,14590944,110450525,30696263,9490736762,547299194,71225401,5032836,9725605899,3961063,4163986562,3773975,8135561,7709596
2022-10-24 09:04:05,18713,33724766,34361450,1.14,451,12625,584605155,132942889,66803393,15848580,113695879,31000538,9691335711,558449899,69251547,4790392,9543698503,3845951,4255298356,3820710,7573203,8541837
2022-10-24 09:04:09,19188,33368499,33522504,1.13,542,16229,613622471,138952898,69633856,16165178,106320812,28480420,9083636983,525307343,70763152,4941378,9694515346,3847297,4276546567,3913588,8137946,8204169
2022-10-24 09:04:13,19100,34217841,35272498,1.12,675,18869,626035887,139582565,70019146,16191699,101766936,27599938,8756687632,506578329,71282720,4873462,9626499148,4140952,4259478707,3864722,7964353,8154088
2022-10-24 09:04:17,19030,32067524,31785357,1.11,507,16232,628892861,141747705,68494923,15705676,99292701,26980198,8484572961,489710813,69637801,4852622,9495497069,3863309,4291036538,3940890,8077084,8507327
2022-10-24 09:04:21,19170,34707837,34507211,1.13,555,12224,606393654,139157701,69379320,16079076,100547987,27387153,8723336190,502586921,71868195,5104147,9629311785,3942783,4303985250,3815630,8413704,7949086
2022-10-24 09:04:26,19329,31566406,32441198,1.13,486,14807,636800986,142939669,69846453,15940873,106120042,28617495,9096794585,525899285,71261874,5003191,9613286841,3732290,4268169799,3911941,6915163,9098916
2022-10-24 09:04:30,18818,32550539,32754837,1.11,503,8846,615091881,139929878,68222711,15619002,109484409,29893164,9400864264,542908087,69768717,5265745,8453551252,3786364,4287172131,3997239,7588470,8765044
2022-10-24 09:04:34,19454,34007980,33140532,1.12,500,17921,616076093,139469351,71356821,16373205,108765647,30264356,9474049656,547126089,62728122,4566306,8611681317,3603384,4242624415,4066817,7991659,8397227
2022-10-24 09:04:38,19422,32677873,34307432,1.13,540,15015,617304864,136109144,69615525,16038672,110368760,30411376,9587761408,552886041,67539987,4860903,9295089653,3598370,4171001516,4170515,7672824,8475618
2022-10-24 09:04:43,20393,35497957,35115108,1.11,837,18452,623110932,144379778,72226164,16645090,110296208,30237526,9501262479,548671609,67225091,4642482,9533444833,3881087,3849272262,4039023,7569376,7661979
2022-10-24 09:04:47,19895,33873551,34356428,1.12,618,18071,623569108,140426052,69316575,16245142,110581662,30340629,9571058384,552508758,68474739,4694444,9527070957,3840753,3787489334,3557645,7465049,7429828
2022-10-24 09:04:51,20248,33915923,32902204,1.12,653,13659,611623661,135743505,70224245,16173232,113296261,31043159,9672969819,558902405,68919814,4821964,9561747381,3966836,3995846185,3615368,7474770,7870910
2022-10-24 09:04:55,20668,32335686,31995855,1.12,647,20753,623325592,141228513,70311663,15805513,111848214,30456102,9622484089,555033157,69413426,4923223,9598289019,4199914,4149369740,3855169,8190484,8016136
2022-10-24 09:05:00,20539,31530593,32766518,1.13,697,18242,600621047,134239149,67781380,15298668,112161747,30992277,9641256353,557140404,67430752,4718119,9445008814,3949788,4224529012,3910872,7647985,8556857
2022-10-24 09:05:04,17942,30555737,29994029,1.11,563,13591,533352272,119681082,63090529,14856269,113684189,30957975,9731756473,563501015,70138716,4824404,9719591090,3969723,4235769888,3825678,7579008,8654904
2022-10-24 09:05:08,18054,28472867,28194563,1.10,641,14504,571340058,127649737,63629644,14310428,113517009,30625341,9738417499,564224035,69196257,4717531,9379364352,3884600,4187488352,3935575,8277250,7693554
2022-10-24 09:05:12,18293,31840702,31555429,1.13,451,19160,620193740,138743633,69075220,16126734,106463269,29167987,9162293480,529115097,70064082,4786867,9556851482,4038683,4287498801,3894330,7787420,8660856
2022-10-24 09:05:17,19134,34449358,32655981,1.13,574,18360,630213146,140199936,71640192,16906999,105073251,28583861,9408136306,516634591,70811290,4697306,9808092624,3899362,4298765663,3884618,8251628,8243672
2022-10-24 09:05:21,18285,34212164,35150730,1.12,519,21222,603335980,138275539,66992518,15873997,100564175,27205397,8559819657,497256800,68395375,4710969,9346058841,3612955,4345201112,3897013,8189527,7829135
2022-10-24 09:05:25,19099,33315489,33320052,1.12,690,13743,625038203,141991914,69719163,15878341,101102146,27756705,8799044834,507888013,71212921,5035426,9389872928,3845304,4269177847,3976428,7670183,8738693
2022-10-24 09:05:29,18573,36217290,35377763,1.12,533,16061,598648468,135343482,70679603,16419843,108185819,29624167,9258448769,534490960,73216550,5207110,9951122598,3875782,4181258128,3776110,7122690,8709154
2022-10-24 09:05:34,18709,32593142,31970509,1.14,612,16334,628398139,143234922,71346330,16188419,111640819,30579268,9544831160,549511690,67321696,4774404,8843985052,3918869,4142984042,3778056,7599772,8158051
2022-10-24 09:05:38,19452,33765672,34328767,1.13,642,17969,621307814,139172483,69383001,16278386,113797468,30955771,9998206094,558303181,63991367,4655846,8471012744,3624991,4222999528,3933914,7719668,8286262
2022-10-24 09:05:42,19804,33432559,33732595,1.12,594,11695,617802336,138605971,69794763,16273785,112021333,30486152,9564053455,553010963,65979481,4759058,8923205347,3695742,4316612479,4271853,7167418,8195594
2022-10-24 09:05:46,19546,32522558,33645293,1.11,609,14693,616518445,138926038,68607311,15595371,124869852,30594441,9457931679,564997766,69086399,4939805,9541437365,4267793,3685104521,3671304,7511127,7066303
2022-10-24 09:05:51,19755,35650458,35906570,1.11,638,23028,609301113,136994602,70032528,16637900,110058773,30221620,9546645612,549648085,69826608,4781816,10026408047,4045881,4055618203,3871186,8301837,7549945
2022-10-24 09:05:55,21021,32189445,31481291,1.11,617,21095,624571860,138888138,70980900,15825323,113476684,30771638,9639512364,556650791,68637683,4725288,9543628607,3894385,4247085504,3981195,8137224,8175792
2022-10-24 09:05:59,19415,33112894,33944734,1.12,816,22974,565801529,127535310,66200413,15125720,112064834,30784426,9781775123,556148174,69663692,4780375,9679371332,3939856,4231682003,3802581,8020182,8080081
2022-10-24 09:06:03,19088,29663895,30134964,1.12,696,15959,552893500,121609687,62506358,14440097,111346883,30676664,9596076193,553920062,68957175,4721989,9433424037,3858045,4526306358,3967599,7894219,8708507
2022-10-24 09:06:07,17844,30973437,31531804,1.13,411,17883,567984647,126663091,64437453,15188222,112323314,30639705,9625366272,556618957,68500032,4711484,9429554637,3650288,4199109978,3731634,7986511,8194303
2022-10-24 09:06:12,18938,34662408,34802641,1.14,554,19733,600574092,134847707,70013806,16605646,109610172,29699225,9354453275,541764308,72732670,4933815,10320292457,3862197,4205045542,3776231,7835530,8132600
2022-10-24 09:06:16,18794,33950722,33810011,1.12,468,16341,605457788,139594673,68709693,16015735,108810944,28902948,9142423586,530661510,70783561,4889567,9639899223,4095111,4245887339,3919696,8115154,8094654
2022-10-24 09:06:20,19234,36436830,35728498,1.12,681,20356,606596628,143094857,71659689,16100179,101434114,27820366,8669272121,501446869,68117547,4581076,9370340680,3690377,4253014262,3884880,8160584,8124205
2022-10-24 09:06:24,20087,32638058,33621184,1.09,855,24184,616129628,140506343,69593272,15650626,114712693,28447389,8733440190,519548630,71530395,5064978,9618382318,3718640,4471356811,3992549,7862034,8389346
2022-10-24 09:06:29,19263,32299794,32741233,1.12,385,16080,619803094,136412596,68964412,15901598,106628161,28818309,9237227898,531687131,68005940,4880352,8991059964,3927561,4154201087,3850865,7538400,8209197
2022-10-24 09:06:33,18572,32453646,32364756,1.12,475,13893,629972256,141494992,69174508,15633411,113458760,30560025,10038035256,561430721,63810617,4935800,8755939332,3801884,4257241495,4014725,8265401,7969925
2022-10-24 09:06:37,19846,32061276,32153110,1.13,559,15757,641916227,144178231,70205477,16161122,109059162,29976950,9470389524,547984440,64022293,4736292,8614192331,3518389,4321470454,3958748,8373983,8119794
2022-10-24 09:06:41,19746,34833472,35652829,1.14,764,13786,618652497,141109631,69529271,15929078,112111016,30737630,9631306230,556609261,64627704,4868303,8904896050,3727304,4135537109,4076634,7734596,8071057
2022-10-24 09:06:46,19686,32168187,34625551,1.15,626,12570,628923896,136543131,68148877,15865322,112317770,30883017,9687485327,558617722,69551726,4802832,9548466616,4104657,4153008983,4093585,7171559,8016910
2022-10-24 09:06:50,20479,35784475,36318230,1.15,842,14059,625718441,137925997,72123736,16579650,109285617,29921670,9457731670,546620547,70067867,4862248,9622367264,3896260,3743522213,3853475,8076720,6407667
2022-10-24 09:06:54,19686,32597453,34188090,1.11,683,19615,604412843,137726488,67000139,15569879,110375457,30066109,10014358993,551987740,70093492,4713878,9698251673,3698160,3978212078,3598135,6951873,8014417
2022-10-24 09:06:58,20627,33975964,32428310,1.13,728,19202,614001436,139672810,72224384,16418330,111092730,30771669,9525064396,549638924,69026973,4655089,9594687403,3785304,4206460765,3904679,7987427,8624186
2022-10-24 09:07:03,22041,36015007,34837951,1.08,1251,52124,638470545,146296488,74629709,17054873,111862758,30978849,9630563827,555025868,66356202,4508459,9307426858,3613616,4288205480,4021943,7650046,9033573
2022-10-24 09:07:07,19037,31702765,30107687,1.13,531,17205,562366725,124033111,67209334,15015967,112323310,30766881,9617804076,557029953,70526054,5013657,9835467373,3977851,4337432278,3920400,7301932,8271688
2022-10-24 09:07:11,18043,29375668,29086326,1.11,522,17464,564831411,125968742,64770599,14597846,108564182,30195084,9352038941,540889262,71029882,4945356,9656825031,4013828,4130381984,3721280,7399953,8126993
2022-10-24 09:07:15,18522,33579551,32660971,1.11,583,14980,600349121,138142282,68453934,15726249,103590979,27670103,9351624105,511475160,71156514,4952297,9596279780,3787989,4206209606,3974499,8159889,7943698
2022-10-24 09:07:20,18511,33715392,33509929,1.11,657,21088,611111929,140824017,69169854,16107734,101689595,27767974,8646595446,505122280,69128906,4859713,9453832601,3996638,4128648680,3805600,7338866,8346028
2022-10-24 09:07:24,19309,35192343,35180527,1.13,701,15498,616966323,142330768,69941291,16147201,109494261,29825497,9400567389,541778999,68241549,4939604,8840516174,3779509,4158880314,3820359,8026710,7641473
2022-10-24 09:07:28,19347,32398466,33744556,1.14,626,13317,634433179,141644805,67597795,15967691,109719273,30210286,9456849358,547216353,67260687,4993935,9086089348,3543066,4281252375,3913576,8143488,8039380
