2022-10-27 10:28:56,1666837736,0.786333
2022-10-27 10:28:59,1666837739,0.798
2022-10-27 10:29:01,1666837741,0.798333
2022-10-27 10:29:04,1666837744,0.785
2022-10-27 10:29:06,1666837746,0.791667
2022-10-27 10:29:09,1666837749,0.79
2022-10-27 10:29:11,1666837751,0.79
2022-10-27 10:29:14,1666837754,0.801
2022-10-27 10:29:17,1666837757,0.787333
2022-10-27 10:29:19,1666837759,0.794667
2022-10-27 10:29:22,1666837762,0.789667
2022-10-27 10:29:24,1666837764,0.791333
2022-10-27 10:29:27,1666837767,0.799
2022-10-27 10:29:29,1666837769,0.779667
2022-10-27 10:29:32,1666837772,0.797333
2022-10-27 10:29:35,1666837775,0.800667
2022-10-27 10:29:37,1666837777,0.791667
2022-10-27 10:29:40,1666837780,0.787333
2022-10-27 10:29:42,1666837782,0.799
2022-10-27 10:29:45,1666837785,0.813333
2022-10-27 10:29:47,1666837787,0.800333
2022-10-27 10:29:50,1666837790,0.829
2022-10-27 10:29:53,1666837793,0.823
2022-10-27 10:29:55,1666837795,0.819333
2022-10-27 10:29:58,1666837798,0.808667
2022-10-27 10:30:01,1666837801,0.809667
2022-10-27 10:30:03,1666837803,0.812
2022-10-27 10:30:06,1666837806,0.816
2022-10-27 10:30:09,1666837809,0.809
2022-10-27 10:30:11,1666837811,0.812333
2022-10-27 10:30:14,1666837814,0.821333
2022-10-27 10:30:16,1666837816,0.807667
2022-10-27 10:30:19,1666837819,0.811
2022-10-27 10:30:22,1666837822,0.810333
2022-10-27 10:30:24,1666837824,0.821333
2022-10-27 10:30:27,1666837827,0.805333
2022-10-27 10:30:30,1666837830,0.817333
2022-10-27 10:30:32,1666837832,0.802333
2022-10-27 10:30:35,1666837835,0.822333
2022-10-27 10:30:37,1666837837,0.805333
2022-10-27 10:30:40,1666837840,0.807
2022-10-27 10:30:43,1666837843,0.806333
2022-10-27 10:30:45,1666837845,0.822
2022-10-27 10:30:48,1666837848,0.812333
2022-10-27 10:30:51,1666837851,0.809667
2022-10-27 10:30:53,1666837853,0.806
2022-10-27 10:30:56,1666837856,0.812
2022-10-27 10:30:58,1666837858,0.798333
2022-10-27 10:31:01,1666837861,0.818667
2022-10-27 10:31:04,1666837864,0.806667
2022-10-27 10:31:06,1666837866,0.805333
2022-10-27 10:31:09,1666837869,0.805667
2022-10-27 10:31:11,1666837871,0.808
2022-10-27 10:31:14,1666837874,0.816
2022-10-27 10:31:17,1666837877,0.809667
2022-10-27 10:31:19,1666837879,0.804667
2022-10-27 10:31:22,1666837882,0.803333
2022-10-27 10:31:25,1666837885,0.807333
2022-10-27 10:31:27,1666837887,0.805333
2022-10-27 10:31:30,1666837890,0.824
2022-10-27 10:31:32,1666837892,0.817333
2022-10-27 10:31:35,1666837895,0.812333
2022-10-27 10:31:38,1666837898,0.811333
2022-10-27 10:31:40,1666837900,0.824667
2022-10-27 10:31:43,1666837903,0.817
2022-10-27 10:31:46,1666837906,0.811667
2022-10-27 10:31:48,1666837908,0.797333
2022-10-27 10:31:51,1666837911,0.822333
2022-10-27 10:31:53,1666837913,0.810333
2022-10-27 10:31:56,1666837916,0.810667
2022-10-27 10:31:59,1666837919,0.818
2022-10-27 10:32:01,1666837921,0.814
2022-10-27 10:32:04,1666837924,0.819667
2022-10-27 10:32:07,1666837927,0.814333
2022-10-27 10:32:09,1666837929,0.816333
2022-10-27 10:32:12,1666837932,0.814333
2022-10-27 10:32:14,1666837934,0.811667
2022-10-27 10:32:17,1666837937,0.815
2022-10-27 10:32:20,1666837940,0.807667
2022-10-27 10:32:22,1666837942,0.815667
2022-10-27 10:32:25,1666837945,0.811667
2022-10-27 10:32:28,1666837948,0.804667
2022-10-27 10:32:30,1666837950,0.813667
2022-10-27 10:32:33,1666837953,0.814667
2022-10-27 10:32:36,1666837956,0.817333
2022-10-27 10:32:38,1666837958,0.820667
2022-10-27 10:32:41,1666837961,0.808333
2022-10-27 10:32:43,1666837963,0.802
2022-10-27 10:32:46,1666837966,0.821
2022-10-27 10:32:49,1666837969,0.798667
2022-10-27 10:32:51,1666837971,0.83
2022-10-27 10:32:54,1666837974,0.827667
2022-10-27 10:32:57,1666837977,0.82
2022-10-27 10:32:59,1666837979,0.820333
2022-10-27 10:33:02,1666837982,0.808333
2022-10-27 10:33:05,1666837985,0.829333
2022-10-27 10:33:07,1666837987,0.806
2022-10-27 10:33:10,1666837990,0.808667
2022-10-27 10:33:12,1666837992,0.803333
2022-10-27 10:33:15,1666837995,0.818333
2022-10-27 10:33:18,1666837998,0.814
2022-10-27 10:33:20,1666838000,0.814333
2022-10-27 10:33:23,1666838003,0.815
2022-10-27 10:33:26,1666838006,0.806667
2022-10-27 10:33:28,1666838008,0.803667
2022-10-27 10:33:31,1666838011,0.811
2022-10-27 10:33:33,1666838013,0.793
2022-10-27 10:33:36,1666838016,0.814
2022-10-27 10:33:39,1666838019,0.817333
2022-10-27 10:33:41,1666838021,0.821333
2022-10-27 10:33:44,1666838024,0.813333
2022-10-27 10:33:46,1666838026,0.811667
2022-10-27 10:33:49,1666838029,0.816
2022-10-27 10:33:52,1666838032,0.805333
2022-10-27 10:33:54,1666838034,0.809333
2022-10-27 10:33:57,1666838037,0.804
2022-10-27 10:34:00,1666838040,0.816333
2022-10-27 10:34:02,1666838042,0.808333
2022-10-27 10:34:05,1666838045,0.826667
2022-10-27 10:34:07,1666838047,0.807
2022-10-27 10:34:10,1666838050,0.807333
2022-10-27 10:34:13,1666838053,0.813667
2022-10-27 10:34:15,1666838055,0.801
2022-10-27 10:34:18,1666838058,0.796
2022-10-27 10:34:21,1666838061,0.820667
2022-10-27 10:34:23,1666838063,0.817667
2022-10-27 10:34:26,1666838066,0.801333
2022-10-27 10:34:28,1666838068,0.815667
2022-10-27 10:34:31,1666838071,0.809
2022-10-27 10:34:34,1666838074,0.815
2022-10-27 10:34:36,1666838076,0.804333
2022-10-27 10:34:39,1666838079,0.824333
2022-10-27 10:34:41,1666838081,0.794
2022-10-27 10:34:44,1666838084,0.81
2022-10-27 10:34:47,1666838087,0.809333
2022-10-27 10:34:49,1666838089,0.821333
2022-10-27 10:34:52,1666838092,0.804
2022-10-27 10:34:55,1666838095,0.825333
2022-10-27 10:34:57,1666838097,0.803667
2022-10-27 10:35:00,1666838100,0.826667
2022-10-27 10:35:03,1666838103,0.82
2022-10-27 10:35:05,1666838105,0.811
2022-10-27 10:35:08,1666838108,0.799667
2022-10-27 10:35:10,1666838110,0.822333
2022-10-27 10:35:13,1666838113,0.804
2022-10-27 10:35:16,1666838116,0.814333
2022-10-27 10:35:18,1666838118,0.821333
2022-10-27 10:35:21,1666838121,0.823333
2022-10-27 10:35:24,1666838124,0.813
2022-10-27 10:35:26,1666838126,0.804667
2022-10-27 10:35:29,1666838129,0.816333
2022-10-27 10:35:31,1666838131,0.810667
2022-10-27 10:35:34,1666838134,0.83
2022-10-27 10:35:37,1666838137,0.812333
2022-10-27 10:35:39,1666838139,0.808667
2022-10-27 10:35:42,1666838142,0.811333
2022-10-27 10:35:45,1666838145,0.819
2022-10-27 10:35:47,1666838147,0.808333
2022-10-27 10:35:50,1666838150,0.818
2022-10-27 10:35:53,1666838153,0.819
2022-10-27 10:35:55,1666838155,0.82
2022-10-27 10:35:58,1666838158,0.806333
2022-10-27 10:36:00,1666838160,0.814667
2022-10-27 10:36:03,1666838163,0.811
2022-10-27 10:36:06,1666838166,0.816
2022-10-27 10:36:08,1666838168,0.810333
2022-10-27 10:36:11,1666838171,0.812
2022-10-27 10:36:14,1666838174,0.827333
2022-10-27 10:36:16,1666838176,0.815333
2022-10-27 10:36:19,1666838179,0.819667
2022-10-27 10:36:22,1666838182,0.804667
2022-10-27 10:36:24,1666838184,0.818
2022-10-27 10:36:27,1666838187,0.809
2022-10-27 10:36:29,1666838189,0.813667
2022-10-27 10:36:32,1666838192,0.825
2022-10-27 10:36:35,1666838195,0.819333
2022-10-27 10:36:37,1666838197,0.822
2022-10-27 10:36:40,1666838200,0.815
2022-10-27 10:36:43,1666838203,0.814333
2022-10-27 10:36:45,1666838205,0.826333
2022-10-27 10:36:48,1666838208,0.808
2022-10-27 10:36:51,1666838211,0.807333
2022-10-27 10:36:53,1666838213,0.833667
2022-10-27 10:36:56,1666838216,0.832667
2022-10-27 10:36:59,1666838219,0.807
2022-10-27 10:37:01,1666838221,0.820333
2022-10-27 10:37:04,1666838224,0.821
2022-10-27 10:37:06,1666838226,0.813667
2022-10-27 10:37:09,1666838229,0.809333
2022-10-27 10:37:12,1666838232,0.820667
2022-10-27 10:37:14,1666838234,0.832667
2022-10-27 10:37:17,1666838237,0.816667
2022-10-27 10:37:20,1666838240,0.820667
2022-10-27 10:37:22,1666838242,0.813667
2022-10-27 10:37:25,1666838245,0.821667
2022-10-27 10:37:28,1666838248,0.825667
2022-10-27 10:37:30,1666838250,0.810333
2022-10-27 10:37:33,1666838253,0.820333
2022-10-27 10:37:36,1666838256,0.827333
2022-10-27 10:37:38,1666838258,0.815667
2022-10-27 10:37:41,1666838261,0.806333
2022-10-27 10:37:43,1666838263,0.813667
2022-10-27 10:37:46,1666838266,0.811667
2022-10-27 10:37:49,1666838269,0.816333
2022-10-27 10:37:51,1666838271,0.811333
2022-10-27 10:37:54,1666838274,0.818
2022-10-27 10:37:57,1666838277,0.810333
2022-10-27 10:37:59,1666838279,0.823667
2022-10-27 10:38:02,1666838282,0.814667
2022-10-27 10:38:05,1666838285,0.829333
2022-10-27 10:38:07,1666838287,0.814333
2022-10-27 10:38:10,1666838290,0.831667
2022-10-27 10:38:13,1666838293,0.809333
2022-10-27 10:38:15,1666838295,0.820333
2022-10-27 10:38:18,1666838298,0.813333
2022-10-27 10:38:20,1666838300,0.815
2022-10-27 10:38:23,1666838303,0.804667
2022-10-27 10:38:26,1666838306,0.809
2022-10-27 10:38:28,1666838308,0.807667
2022-10-27 10:38:31,1666838311,0.819667
2022-10-27 10:38:34,1666838314,0.835667
2022-10-27 10:38:36,1666838316,0.825667
2022-10-27 10:38:39,1666838319,0.810667
2022-10-27 10:38:42,1666838322,0.821667
2022-10-27 10:38:44,1666838324,0.816333
2022-10-27 10:38:47,1666838327,0.815333
2022-10-27 10:38:50,1666838330,0.825
2022-10-27 10:38:52,1666838332,0.802
2022-10-27 10:38:55,1666838335,0.81
2022-10-27 10:38:57,1666838337,0.813667
2022-10-27 10:39:00,1666838340,0.826
2022-10-27 10:39:03,1666838343,0.800333
2022-10-27 10:39:05,1666838345,0.818667
2022-10-27 10:39:08,1666838348,0.813
2022-10-27 10:39:11,1666838351,0.821333
2022-10-27 10:39:13,1666838353,0.825
2022-10-27 10:39:16,1666838356,0.832333
2022-10-27 10:39:19,1666838359,0.813333
2022-10-27 10:39:21,1666838361,0.804667
2022-10-27 10:39:24,1666838364,0.815667
2022-10-27 10:39:26,1666838366,0.813333
2022-10-27 10:39:29,1666838369,0.807667
2022-10-27 10:39:32,1666838372,0.819333
2022-10-27 10:39:34,1666838374,0.806667
2022-10-27 10:39:37,1666838377,0.815667
2022-10-27 10:39:40,1666838380,0.828333
2022-10-27 10:39:42,1666838382,0.823333
2022-10-27 10:39:45,1666838385,0.837
2022-10-27 10:39:48,1666838388,0.817
2022-10-27 10:39:50,1666838390,0.821667
2022-10-27 10:39:53,1666838393,0.835667
2022-10-27 10:39:56,1666838396,0.827333
2022-10-27 10:39:58,1666838398,0.816667
2022-10-27 10:40:01,1666838401,0.840667
2022-10-27 10:40:04,1666838404,0.828333
2022-10-27 10:40:06,1666838406,0.835333
2022-10-27 10:40:09,1666838409,0.839333
2022-10-27 10:40:12,1666838412,0.823
2022-10-27 10:40:14,1666838414,0.843667
2022-10-27 10:40:17,1666838417,0.838667
2022-10-27 10:40:20,1666838420,0.837333
2022-10-27 10:40:23,1666838423,0.815333
2022-10-27 10:40:25,1666838425,0.834667
2022-10-27 10:40:28,1666838428,0.836333
2022-10-27 10:40:31,1666838431,0.826333
2022-10-27 10:40:33,1666838433,0.824333
2022-10-27 10:40:36,1666838436,0.838333
2022-10-27 10:40:39,1666838439,0.827333
2022-10-27 10:40:41,1666838441,0.843667
2022-10-27 10:40:44,1666838444,0.837333
2022-10-27 10:40:47,1666838447,0.838667
2022-10-27 10:40:49,1666838449,0.822
2022-10-27 10:40:52,1666838452,0.812333
2022-10-27 10:40:55,1666838455,0.826333
2022-10-27 10:40:57,1666838457,0.846667
2022-10-27 10:41:00,1666838460,0.830667
2022-10-27 10:41:03,1666838463,0.840667
2022-10-27 10:41:06,1666838466,0.849333
2022-10-27 10:41:08,1666838468,0.831
2022-10-27 10:41:11,1666838471,0.844333
2022-10-27 10:41:14,1666838474,0.823333
2022-10-27 10:41:16,1666838476,0.841333
2022-10-27 10:41:19,1666838479,0.835333
2022-10-27 10:41:22,1666838482,0.834333
2022-10-27 10:41:24,1666838484,0.819
2022-10-27 10:41:27,1666838487,0.832667
2022-10-27 10:41:30,1666838490,0.824667
2022-10-27 10:41:33,1666838493,0.836
2022-10-27 10:41:35,1666838495,0.814667
2022-10-27 10:41:38,1666838498,0.826333
2022-10-27 10:41:41,1666838501,0.836
2022-10-27 10:41:43,1666838503,0.827333
2022-10-27 10:41:46,1666838506,0.834333
2022-10-27 10:41:49,1666838509,0.830333
2022-10-27 10:41:51,1666838511,0.831667
2022-10-27 10:41:54,1666838514,0.833
2022-10-27 10:41:57,1666838517,0.839333
2022-10-27 10:41:59,1666838519,0.838
2022-10-27 10:42:02,1666838522,0.824
2022-10-27 10:42:05,1666838525,0.834
2022-10-27 10:42:08,1666838528,0.849
2022-10-27 10:42:10,1666838530,0.834
2022-10-27 10:42:13,1666838533,0.834
2022-10-27 10:42:16,1666838536,0.826
2022-10-27 10:42:18,1666838538,0.829
2022-10-27 10:42:21,1666838541,0.841333
2022-10-27 10:42:24,1666838544,0.831
2022-10-27 10:42:26,1666838546,0.844667
2022-10-27 10:42:29,1666838549,0.802333
2022-10-27 10:42:32,1666838552,0.842333
2022-10-27 10:42:34,1666838554,0.822333
2022-10-27 10:42:37,1666838557,0.836333
2022-10-27 10:42:40,1666838560,0.834667
2022-10-27 10:42:42,1666838562,0.821
2022-10-27 10:42:45,1666838565,0.833667
2022-10-27 10:42:48,1666838568,0.832333
2022-10-27 10:42:51,1666838571,0.831667
2022-10-27 10:42:53,1666838573,0.838667
2022-10-27 10:42:56,1666838576,0.844333
2022-10-27 10:42:59,1666838579,0.808667
2022-10-27 10:43:01,1666838581,0.853
2022-10-27 10:43:04,1666838584,0.824
2022-10-27 10:43:07,1666838587,0.831
2022-10-27 10:43:09,1666838589,0.83
2022-10-27 10:43:12,1666838592,0.825333
2022-10-27 10:43:15,1666838595,0.823667
2022-10-27 10:43:17,1666838597,0.844333
2022-10-27 10:43:20,1666838600,0.841333
2022-10-27 10:43:23,1666838603,0.84
2022-10-27 10:43:25,1666838605,0.832667
2022-10-27 10:43:28,1666838608,0.828
2022-10-27 10:43:31,1666838611,0.842667
2022-10-27 10:43:34,1666838614,0.843
2022-10-27 10:43:36,1666838616,0.829667
2022-10-27 10:43:39,1666838619,0.837667
2022-10-27 10:43:42,1666838622,0.830333
2022-10-27 10:43:44,1666838624,0.834
2022-10-27 10:43:47,1666838627,0.826667
2022-10-27 10:43:50,1666838630,0.828333
2022-10-27 10:43:52,1666838632,0.840667
2022-10-27 10:43:55,1666838635,0.818333
2022-10-27 10:43:58,1666838638,0.834
2022-10-27 10:44:00,1666838640,0.821
2022-10-27 10:44:03,1666838643,0.836
2022-10-27 10:44:06,1666838646,0.832
2022-10-27 10:44:08,1666838648,0.808333
2022-10-27 10:44:11,1666838651,0.829333
2022-10-27 10:44:14,1666838654,0.831333
2022-10-27 10:44:16,1666838656,0.824333
2022-10-27 10:44:19,1666838659,0.834667
2022-10-27 10:44:22,1666838662,0.847667
2022-10-27 10:44:25,1666838665,0.816
